,market,rank,name,artists,artists_followers,id,album,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,end_of_fade_in,start_of_fade_out,sections_number,segments_number
561,HU,12,Afro Beat,"['Pogány Induló', 'ANUBII$']","[37393, 26]",1Y9crZGy8iOyCPxFBPfMDP,Megáll Az Idő,2023-03-01,60,0.0481,0.858,192000,0.436,0.353,0.0646,-12.827,0.108,125.002,0.0988,0.0,184.63927,8,988
562,HU,13,Four moods 2,['Azahriah'],[227446],4BHHsydPdymvTW0cmasgAR,Memento,2023-05-01,60,0.277,0.561,264630,0.755,0.0,0.0935,-6.767,0.139,173.96,0.786,0.22127,257.7589,14,1159
563,HU,14,Százszorszép,['Ekhoe'],[57744],2KQoXxQzVL7h4rMsmP8t5L,Sose Alszok,2023-04-07,60,0.149,0.65,146014,0.465,0.0,0.125,-10.832,0.0828,142.837,0.202,5.79918,133.54376,6,545
564,HU,15,Várnék,"['Dzsúdló', 'Azahriah']","[78335, 227446]",0nQuoTxzDIVoWzaTgF5xtW,Várnék,2022-07-07,61,0.405,0.682,187105,0.691,0.0,0.125,-4.227,0.0627,75.96,0.69,1.57293,171.72318,7,749
565,HU,16,Papa,"['DESH', 'Azahriah']","[71472, 227446]",3XKdJfbBwnxUnn5tdaJoYL,DESHPERADO,2022-10-25,62,0.382,0.833,140769,0.722,9.92e-05,0.0986,-7.579,0.0748,104.017,0.425,0.29034,132.33633,4,641
566,HU,17,Félek,['T. Danny'],[262955],79djK7ACKQHCrIXOZozQv0,Félek,2023-05-13,54,0.0518,0.812,171707,0.36,8.72e-05,0.313,-6.167,0.0402,123.011,0.57,0.0,163.3756,9,585
567,HU,18,Szélcsend,['Follow The Flow'],[241040],2FLH8pUVYNRJIEZcwLyzYy,Egyedül a sötétben,2023-05-12,44,0.173,0.748,158955,0.719,0.0,0.107,-5.432,0.129,133.875,0.725,0.2439,150.97615,8,645
568,HU,19,Flowers,['Miley Cyrus'],[20787777],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,91,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
569,HU,20,Függő,['Dzsúdló'],[78335],2WO6S8AQfpwB7QVqvaOnDP,Függő,2023-05-05,57,0.102,0.633,200000,0.753,0.0,0.109,-3.894,0.151,139.759,0.456,0.2781,189.79991,9,811
570,HU,21,Latyo és haze,"['Kain', 'Ekhoe', 'Pogány Induló']","[5327, 57744, 37393]",5sybMF2Gbm98ociatHQFpT,Focus,2023-01-13,59,0.0725,0.824,153650,0.536,0.0,0.129,-8.997,0.143,125.046,0.419,0.0,144.8809,4,711
571,HU,22,Rosszlány,['Dzsúdló'],[78335],2DlC1q5HjHwf4VAxDOvfPR,Rosszlány,2023-05-05,56,0.576,0.836,116000,0.572,0.0,0.084,-5.167,0.124,127.133,0.568,3.07664,106.08617,8,429
572,HU,23,Csavargó,"['KKevin', 'L.L. Junior']","[87521, 95860]",1jI95q1ZSLZuVNdOMwaoUL,Csavargó,2023-01-21,60,0.322,0.848,174000,0.694,0.0,0.1,-5.255,0.398,79.987,0.626,0.0,170.2487,10,845
573,HU,24,Smash!,['Ekhoe'],[57744],59wn91U7xuJ5S1zkX8HmpK,Sose Alszok,2023-04-07,58,0.193,0.763,144000,0.531,0.0,0.0917,-7.748,0.124,80.023,0.217,0.0,130.76317,7,611
574,HU,25,figyelj,['Azahriah'],[227446],1tAyEL10PQDcIvEL2o75wt,silbak,2022-08-17,60,0.124,0.683,164291,0.683,3.14e-06,0.159,-7.846,0.036,110.933,0.234,0.26676,157.52417,8,644
575,HU,26,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[26021809, 8211751]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
576,HU,27,Pullup,"['Azahriah', 'DESH']","[227446, 71472]",6Rc6C6S4lgT5j1OekgI155,A ló túloldalán,2022-05-20,60,0.106,0.726,137000,0.632,0.0,0.0923,-8.655,0.112,86.905,0.289,2.73995,131.40172,6,596
577,HU,28,SZÍNVAK,['VALMAR'],[180410],3uAoUHEPlLa5pWKpOrmIxo,SZÍNVAK,2022-10-26,58,0.053,0.611,198279,0.767,0.0,0.288,-4.695,0.038,133.885,0.803,0.0,192.74304,10,823
578,HU,29,Hessdalen,['Azahriah'],[227446],4MKnUrPgpE61RbKriwQLBf,Memento,2023-05-01,58,0.319,0.59,206719,0.562,3.14e-06,0.108,-9.089,0.0408,128.129,0.26,0.14463,201.22993,10,824
579,HU,30,Csokko,['ByeAlex és a Slepp'],[179656],38qhsm0c4QVk6BMhtvZFWv,Csokko,2023-04-20,58,0.592,0.781,162821,0.651,0.0,0.398,-4.816,0.202,156.084,0.707,0.08104,158.54005,9,687
580,HU,31,Miafasz,"['Azahriah', 'DESH']","[227446, 71472]",7cU3vDXfkH4bAemYBxuoJT,A ló túloldalán,2022-05-20,58,0.368,0.696,193543,0.707,0.0,0.111,-6.704,0.217,87.478,0.506,0.16834,184.29099,9,805
581,HU,32,Depicentrum (outro),['Azahriah'],[227446],24FcipgSN2fLdcEZ1zKQYX,Memento,2023-05-01,57,0.656,0.753,128000,0.59,0.0208,0.101,-8.392,0.0901,101.026,0.465,0.0,121.56807,8,637
582,HU,33,Fantom,['Bruno X Spacc'],[143801],1Bx2uFBMPWHZ7ctb4XkIs4,Fantom,2023-05-01,54,0.519,0.697,217679,0.632,1.82e-06,0.102,-4.735,0.0345,129.07,0.568,0.0,200.6262,12,835
583,HU,34,Tisztán iszom,"['Azahriah', 'DESH']","[227446, 71472]",1K17dNOOtcoC1gLcAbccPp,A ló túloldalán,2022-05-20,57,0.644,0.446,180750,0.655,0.0,0.199,-6.945,0.0439,162.924,0.894,0.2263,173.04091,11,752
584,HU,35,TISZALÖK,"['Beton.Hofi', 'ajsa luna', 'Hundred Sins', 'Beatrick']","[41565, 3111, 10821, 629]",4Os68ICIOhJVOPfl53TjBP,PLAYBÁNIA,2022-09-01,57,0.138,0.731,156195,0.578,2.29e-06,0.109,-5.059,0.167,79.997,0.608,0.08127,152.68861,8,678
585,HU,36,Malibu,['DESH'],[71472],5FW58MYtSU6mFxp88eOHI8,DESHPERADO,2022-10-25,58,0.129,0.837,138713,0.644,0.00188,0.0979,-7.508,0.0684,101.012,0.681,0.59197,132.01704,4,571
586,HU,37,Forog a világ,['Ekhoe'],[57744],1cf5u4F1zIvn9wUjhqzxm9,Forog a világ,2022-11-21,57,0.187,0.571,156039,0.312,0.0,0.0951,-15.002,0.0816,154.023,0.191,0.0,151.28961,8,602
587,HU,38,2023 04 12 Ócsa,"['AKC Misi', 'Ekhoe', 'Grasa', '2roo']","[32977, 57744, 10446, 3466]",1KnwRYENsXbglFUiyCrgMo,Long Live AKC,2023-05-19,45,0.0269,0.5,181117,0.56,0.0,0.119,-6.763,0.328,82.556,0.462,0.0,181.11742,9,835
588,HU,39,Habibi,"['Azahriah', 'DESH']","[227446, 71472]",38U5WKJpBQncqAss18dLrO,A ló túloldalán,2022-05-20,58,0.283,0.729,161083,0.57,1.02e-06,0.0765,-6.072,0.181,156.999,0.593,0.1449,157.58221,8,673
589,HU,40,Mind1,"['Azahriah', 'DESH']","[227446, 71472]",7lemjnVRAqQtqqLdSqCKqM,A ló túloldalán,2022-05-20,51,0.548,0.741,191538,0.658,0.0,0.119,-8.631,0.0717,103.942,0.467,0.0,183.9717,10,804
590,HU,41,Say Yes To Heaven,['Lana Del Rey'],[23827230],6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,2023-05-19,84,0.709,0.49,209156,0.352,0.0856,0.114,-11.577,0.0254,99.992,0.166,0.22068,197.28255,10,637
591,HU,42,Tattoo,['Loreen'],[878984],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,91,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
592,HU,43,I Ain't Worried,['OneRepublic'],[15586781],4fYte8ZvTK14NEhAOZocBi,OneRepublic (Japan Paradise Tour Edition),2023-02-15,55,0.0988,0.697,148120,0.802,3.55e-05,0.0614,-6.412,0.0456,139.951,0.822,0.11034,145.13052,7,588
593,HU,44,Rizikó,"['Kolg8eight', 'Csoky', 'Beton.Hofi', 'Pogány Induló']","[23819, 3053, 41565, 37393]",6WBuRbov384zl6wPJ49piD,KDT,2023-02-03,57,0.502,0.881,224697,0.701,1.99e-05,0.0868,-5.895,0.27,94.955,0.487,0.0,219.27184,11,1080
594,HU,45,Topshit,"['KKevin', 'Bruno X Spacc']","[87521, 143801]",6w9aIT3TyqClXIcKyw6W1a,Topshit,2022-10-26,56,0.0955,0.902,166165,0.504,1.5e-06,0.0952,-7.136,0.174,91.013,0.487,3.27982,159.97388,9,715
595,HU,46,téveszmék,['Azahriah'],[227446],5T7eEaieasnflXh6iPLlrK,silbak,2022-08-17,56,0.194,0.709,210134,0.688,0.0,0.11,-7.585,0.0815,111.992,0.566,0.0,202.8205,10,989
596,HU,47,Bad Memories (feat. Elley Duhé & FAST BOY),"['MEDUZA', 'James Carter', 'Elley Duhé', 'FAST BOY']","[632176, 36132, 426680, 10671]",3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),2022-07-22,86,0.118,0.607,148629,0.767,0.0,0.122,-6.069,0.0474,123.998,0.662,0.0,146.40181,8,524
597,HU,48,Bones,['Imagine Dragons'],[47841104],54ipXppHLA8U4yqpOFTUhr,Mercury - Acts 1 & 2,2022-07-01,87,0.0201,0.772,165265,0.75,0.0,0.074,-3.67,0.0455,114.061,0.587,0.21565,154.92934,7,540
598,HU,49,Csinibaba,['Kiss Kevin'],[15123],33zWUivvsRkfnOYx4FUmPt,Csinibaba,2022-09-05,57,0.172,0.629,150000,0.855,0.0,0.126,-7.04,0.0735,134.028,0.677,0.73737,144.10304,6,517
599,HU,50,Trónfosztó,['VZS'],[9905],1k5srHy6QKbhOCApsBRFYu,Trónfosztó,2022-02-19,55,0.107,0.728,168000,0.814,0.0,0.0853,-7.391,0.315,200.124,0.83,0.0,162.47583,8,750
600,IE,1,Giving Me,['Jazzy'],[8253],1ACFweuuvf6MHtptObgreR,Giving Me,2023-03-10,78,0.329,0.735,169000,0.651,0.000205,0.131,-9.25,0.112,127.07,0.476,0.0,165.72083,10,762
601,IE,2,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']","[23393511, 11966407]",5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),2023-03-10,91,0.0378,0.636,186496,0.869,0.0446,0.0808,-5.289,0.0412,143.011,0.306,0.0,173.44145,9,771
602,IE,3,Daylight,['David Kushner'],[889695],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,97,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
603,IE,4,Tattoo,['Loreen'],[878984],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,91,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
604,IE,5,Flowers,['Miley Cyrus'],[20787777],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,91,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
605,IE,6,Boy's a Liar Pt. 2,"['PinkPantheress', 'Ice Spice']","[2065305, 1260206]",6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,2023-02-03,96,0.252,0.696,131013,0.809,0.000128,0.248,-8.254,0.05,132.962,0.857,0.16812,131.01334,9,574
606,IE,7,Wish You The Best,['Lewis Capaldi'],[11062844],3gdPwk2wyOXNRnTA1KXnEr,Broken By Desire To Be Heavenly Sent,2023-05-19,65,0.555,0.676,210880,0.461,0.0,0.0951,-3.59,0.0304,107.95,0.466,0.09923,199.62776,9,598
607,IE,8,REACT,"['Switch Disco', 'Ella Henderson', 'Robert Miles']","[47758, 1553836, 180243]",1UPHCP5YeVfele4DMbdGyi,REACT,2023-01-13,79,0.0329,0.737,201146,0.899,0.0,0.186,-3.189,0.0556,125.992,0.358,2.75156,195.54105,10,791
608,IE,9,Last Night,['Morgan Wallen'],[5912945],7K3BhSpAxZBznislvUMVtn,One Thing At A Time,2023-03-03,89,0.467,0.492,163855,0.675,0.0,0.142,-5.456,0.0389,203.759,0.478,0.0,154.84227,9,517
609,IE,10,Anti-Hero,['Taylor Swift'],[74774779],0V3wPSX9ygBnCm8psDIegu,Midnights,2022-10-21,94,0.13,0.637,200690,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,0.533,0.20322,195.43655,8,784
610,IE,11,As It Was,['Harry Styles'],[27564160],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
611,IE,12,People,['Libianca'],[186313],26b3oVLrRUaaybJulow9kz,People,2022-12-06,92,0.551,0.573,184791,0.422,1.31e-05,0.102,-7.621,0.0678,124.357,0.693,2.72834,177.40045,6,724
612,IE,13,Kill Bill,['SZA'],[12615197],1Qrg8KqiBpW07V7PNxwwwL,SOS,2022-12-08,94,0.0521,0.644,153947,0.735,0.144,0.161,-5.747,0.0391,88.98,0.418,3.06503,150.1054,5,571
613,IE,14,ceilings,['Lizzy McAlpine'],[578232],2L9N0zZnd37dwF0clgxMGI,five seconds flat,2022-04-08,90,0.473,0.516,182888,0.322,0.00194,0.215,-11.762,0.0292,148.005,0.261,0.14825,172.55328,9,577
614,IE,15,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']","[2391805, 42407372]",1s7oOCT8vauUh01PbJD6ps,Rave & Roses Ultra,2023-04-27,79,0.429,0.799,239318,0.802,0.00128,0.171,-5.196,0.0371,107.008,0.811,0.0,231.09079,10,1047
615,IE,16,Eyes Closed,['Ed Sheeran'],[112147503],3p7XQpdt8Dr6oMXSvRZ9bg,- (Deluxe),2023-05-05,81,0.246,0.793,194926,0.52,0.0,0.0878,-7.457,0.0696,107.014,0.309,0.22626,188.9698,6,752
616,IE,17,Dog Days Are Over,['Florence + The Machine'],[6372102],456WNXWhDwYOSf5SpTuqxd,Lungs (Deluxe Version),2009,84,0.0338,0.501,252819,0.809,0.00602,0.119,-5.264,0.0938,149.964,0.258,1.0449,245.55682,7,877
617,IE,18,Cha Cha Cha,['Käärijä'],[91456],5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2023-01-17,89,0.00207,0.718,175161,0.791,0.00292,0.111,-5.572,0.0447,155.082,0.743,0.1283,172.47202,10,734
618,IE,19,Escapism.,"['RAYE', '070 Shake']","[885585, 460890]",5mHdCZtVyb4DcJw8799hZp,My 21st Century Blues,2023-02-03,91,0.138,0.538,272373,0.742,4.67e-05,0.0934,-5.355,0.114,96.107,0.25,0.0,263.9122,12,1025
619,IE,20,Chemical,['Post Malone'],[40670992],5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,90,0.00136,0.498,184013,0.897,0.0,0.118,-4.907,0.045,169.902,0.373,0.46395,175.38033,9,738
620,IE,21,Say Yes To Heaven,['Lana Del Rey'],[23827230],6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,2023-05-19,84,0.709,0.49,209156,0.352,0.0856,0.114,-11.577,0.0254,99.992,0.166,0.22068,197.28255,10,637
621,IE,22,If We Ever Broke Up,['Mae Stephens'],[111991],6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,2023-02-10,88,0.621,0.898,142759,0.732,1.29e-05,0.0908,-3.982,0.0427,115.955,0.96,0.0,139.94086,8,581
622,IE,23,Heaven,['Niall Horan'],[9478835],1yHVHoz6Ny29gbbWJYVnFt,Heaven,2023-02-17,86,0.0708,0.571,186043,0.761,0.0,0.331,-3.485,0.0261,91.991,0.681,0.30168,179.34512,8,598
623,IE,24,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"['Beyoncé', 'Kendrick Lamar']","[34603581, 24021239]",6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),2023-05-19,75,0.0112,0.784,260962,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,0.204,3.04762,250.16019,11,1225
624,IE,25,Baby Don't Hurt Me,"['David Guetta', 'Anne-Marie', 'Coi Leray']","[26021809, 10852416, 565511]",3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,2023-04-06,90,0.00126,0.602,140018,0.91,0.000174,0.12,-3.404,0.0308,127.944,0.228,0.24204,134.91956,7,522
625,IE,26,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']","[11519172, 4471940]",7KA4W4McWYRpgf0fWsJZWB,Flower Boy,2017-07-21,94,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,0.62,0.0,180.38667,7,662
626,IE,27,I Ain't Worried,['OneRepublic'],[15586781],4fYte8ZvTK14NEhAOZocBi,OneRepublic (Japan Paradise Tour Edition),2023-02-15,55,0.0988,0.697,148120,0.802,3.55e-05,0.0614,-6.412,0.0456,139.951,0.822,0.11034,145.13052,7,588
627,IE,28,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[26021809, 8211751]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
628,IE,29,Viva La Vida,['Coldplay'],[44284395],1mea3bSkSGXuIRvnydlB5b,Viva La Vida or Death and All His Friends,2008-05-26,89,0.0954,0.486,242373,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,0.417,0.49946,231.05016,11,758
629,IE,30,Another Love,['Tom Odell'],[3138561],7jtQIBanIiJOMS6RyCx6jZ,Long Way Down,2013-06-17,63,0.717,0.442,244360,0.538,2.95e-05,0.09,-8.55,0.0451,122.758,0.139,0.27991,229.41315,8,742
630,IE,31,All My Life (feat. J. Cole),"['Lil Durk', 'J. Cole']","[5565846, 20164337]",6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),2023-05-12,88,0.15,0.829,223204,0.436,0.0,0.0954,-8.205,0.327,143.031,0.693,0.33098,206.94785,9,983
631,IE,32,Players,['Coi Leray'],[565511],6UN73IYd0hZxLi8wFPMQij,Players,2022-11-30,92,0.03,0.954,139560,0.516,7.54e-06,0.0504,-5.817,0.16,105.001,0.624,0.0,135.23302,9,557
632,IE,33,Cupid - Twin Ver.,['FIFTY FIFTY'],[709479],7FbrGaHYVDmfr7KoLIZnQ7,The Beginning: Cupid,2023-02-24,98,0.435,0.783,174253,0.592,4.15e-06,0.347,-8.332,0.0331,120.018,0.726,0.97569,169.0703,8,615
633,IE,34,Cruel Summer,['Taylor Swift'],[74774779],1BxfuPKGuaTgP7aM0Bbdwr,Lover,2019-08-23,92,0.117,0.552,178427,0.702,2.06e-05,0.105,-5.707,0.157,169.994,0.564,0.24776,174.64308,9,754
634,IE,35,Forget Me,['Lewis Capaldi'],[11062844],3iHzKA9HlXf5wsGdsrsnSA,Broken By Desire To Be Heavenly Sent,2023-05-19,64,0.318,0.664,203667,0.76,0.0,0.34,-3.769,0.0448,101.987,0.7,0.25501,199.89478,9,747
635,IE,36,Riptide,['Vance Joy'],[2828215],7yq4Qj7cqayVTp3FF9CWbm,Dream Your Life Away,2014-09-08,85,0.431,0.484,204280,0.731,0.0,0.151,-6.694,0.0379,101.654,0.51,0.25578,194.97797,6,838
636,IE,37,Whistle (feat. Calum Scott),"['Jax Jones', 'Calum Scott']","[1113122, 5102357]",4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),2023-02-10,82,0.182,0.701,181958,0.88,7.33e-06,0.0649,-4.56,0.0358,124.039,0.623,0.0,177.18567,8,762
637,IE,38,Mr. Brightside,['The Killers'],[6985613],003vvx7Niy0yvhvHt4a68B,Hot Fuss,2004,87,0.00121,0.352,222973,0.911,0.0,0.0995,-5.23,0.0747,148.033,0.236,0.0,213.19402,8,547
638,IE,39,Area Codes,['Kali'],[109152],7sliFe6W30tPBPh6dvZsIH,Area Codes,2023-03-17,85,0.0187,0.823,139326,0.388,0.0,0.0876,-10.867,0.491,154.569,0.507,0.0,135.77869,8,531
639,IE,40,Someone You Loved,['Lewis Capaldi'],[11062844],7qEHsqek33rTcFNT9PFqLf,Divinely Uninspired To A Hellish Extent,2019-05-17,89,0.751,0.501,182161,0.405,0.0,0.105,-5.679,0.0319,109.891,0.446,0.13959,172.48363,10,569
640,IE,41,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']","[2622596, 2064104, 18276, 51910]",22skzmqfdWrjJylampe0kt,The Heist,2012-10-09,84,0.0267,0.633,258432,0.927,0.0,0.0986,-4.468,0.0839,146.097,0.88,0.0,254.8448,15,1134
641,IE,42,Hell N Back,['Bakar'],[386576],0rVJ6v23RQozOIvr1YotJP,Hell N Back (Sped Up),2019-08-14,73,0.314,0.633,213573,0.684,8.95e-05,0.112,-4.314,0.591,209.688,0.725,0.14526,207.79536,11,747
642,IE,43,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","[4319285, 65084950, 13706173]",2dHHgzDwk4BJdRwy9uXhTO,HEROES & VILLAINS,2022-12-02,96,0.417,0.715,221520,0.62,0.0,0.0822,-6.005,0.0484,97.95,0.172,0.0,213.32172,11,903
643,IE,44,CUFF IT,['Beyoncé'],[34603581],1xzi1Jcr7mEi9K2RfzLOqS,RENAISSANCE,2022-07-29,89,0.0368,0.78,225389,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,0.642,0.0,225.38884,13,918
644,IE,45,Green Green Grass,['George Ezra'],[4032530],4N5s8lPTsjI9EGP7K4SXzB,Gold Rush Kid,2022-06-10,83,0.0695,0.685,167614,0.738,0.0,0.128,-4.413,0.0595,112.972,0.8,0.0,164.63528,5,654
645,IE,46,Brazil,['Declan McKenna'],[915352],4sNG6zQBmtq7M8aeeKJRMQ,What Do You Think About the Car?,2017-07-21,82,0.0941,0.687,252307,0.617,1.27e-05,0.0898,-5.213,0.0287,121.079,0.665,0.10431,244.75574,9,879
646,IE,47,Waffle House,['Jonas Brothers'],[6976740],4inPxqHrj9VmjLx5JCDCV4,The Album,2023-05-12,70,0.0272,0.719,145441,0.756,0.0,0.191,-4.385,0.0356,126.011,0.863,0.20322,137.16026,6,532
647,IE,48,Give It To Me - Full Vocal Mix,['Matt Sassari'],[44501],5ZduaRci3iNUiDfJbBfAaf,Give It To Me (Full Vocal Mix),2021-10-22,85,0.00116,0.874,102861,0.869,0.00238,0.164,-5.996,0.0315,126.027,0.726,0.0,98.48163,4,417
648,IE,49,Haven't You Ever Been In Love Before?,['Lewis Capaldi'],[11062844],7136zBuda3024ZQUTBB1Vg,Broken By Desire To Be Heavenly Sent,2023-05-19,73,0.289,0.589,230533,0.702,0.0,0.107,-3.513,0.0342,109.982,0.211,0.08358,220.57796,8,726
649,IE,50,Life Goes On (feat. Luke Combs),"['Ed Sheeran', 'Luke Combs']","[112147503, 8528635]",63kLorCFyk4ZHMHPhcWOtO,Life Goes On (feat. Luke Combs),2023-05-03,77,0.73,0.599,210209,0.328,0.0,0.195,-7.51,0.0292,77.047,0.384,0.2829,201.32861,9,557
650,IT,1,ON FIRE - paid in full,"['Emis Killa', 'Sfera Ebbasta']","[1513785, 5431707]",2pGbOFiWVwZaTq3iKi5sGb,Effetto notte,2023-05-19,71,0.421,0.794,176000,0.707,2.74e-05,0.112,-7.142,0.0983,123.151,0.49,0.32431,167.32298,6,821
651,IT,2,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","['Finesse', 'Shiva', 'Sfera Ebbasta', 'Guè']","[9761, 1328290, 5431707, 2196458]",2hHC2jw8qiE4IAPDGjU4Fu,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",2023-02-24,82,0.0378,0.726,182400,0.672,0.0,0.105,-5.5,0.0704,150.068,0.479,0.0,177.06377,11,770
652,IT,3,CENERE,['Lazza'],[1493355],0mHC3BK9vFGoEU0EcGPWRZ,SIRIO,2022-04-07,76,0.305,0.652,208324,0.628,0.0,0.221,-6.529,0.107,119.856,0.317,0.0,201.33443,10,885
653,IT,4,Pelé,"['Rhove', 'Madfingerz']","[462588, 1617]",3UYr4TdhtCthMH9ujhx0BA,Pelé,2023-03-16,79,0.139,0.802,133859,0.712,0.0,0.075,-7.204,0.423,101.896,0.515,0.0,129.19002,6,615
654,IT,5,IL MALE CHE MI FAI (feat. Marracash),"['Geolier', 'Marracash']","[1140062, 2088775]",7Da5kjy5GByLHE5OPQ4tpg,IL CORAGGIO DEI BAMBINI - ATTO II,2023-04-07,81,0.141,0.735,167339,0.798,0.0,0.0991,-7.157,0.122,109.044,0.51,0.24934,147.99818,7,764
655,IT,6,VETRI NERI,"['AVA', 'ANNA', 'Capo Plaza']","[43188, 157706, 3520003]",1K9qAxGT4cWUicf2OezSen,VETRI NERI,2023-05-19,67,0.0763,0.754,164776,0.767,4.79e-05,0.112,-4.98,0.0594,134.084,0.529,0.32458,160.39764,9,825
656,IT,7,Un Briciolo Di Allegria (con MINA),"['BLANCO', 'Mina']","[1433580, 737528]",6ds6kgkB0qRSpSnxcBomCO,Innamorato,2023-04-13,79,0.467,0.617,207615,0.707,0.0,0.0481,-4.31,0.0399,91.925,0.392,0.24975,199.75546,8,685
657,IT,8,COME VUOI,['Geolier'],[1140062],5x9LonDyHxGUO2VzfHJHLE,IL CORAGGIO DEI BAMBINI,2023-01-06,79,0.13,0.756,172615,0.631,0.0,0.0649,-5.297,0.0502,130.052,0.896,0.0,168.12988,12,715
658,IT,9,SENZ'ANIMA - nikita,"['Emis Killa', 'Lazza']","[1513785, 1493355]",39ZJEJ8KLq8yQQ1OEAdJ1W,Effetto notte,2023-05-19,68,0.225,0.489,193453,0.697,0.0,0.115,-5.41,0.173,97.243,0.532,0.13333,188.02357,8,816
659,IT,10,Mon Amour,['Annalisa'],[1043256],1UcJs6RsX9upkeaFCNPBNs,Mon Amour,2023-03-31,79,0.0078,0.761,203226,0.815,2.08e-06,0.24,-3.023,0.0953,124.056,0.717,0.0,194.46132,9,956
660,IT,11,Rubami la Notte,['Pinguini Tattici Nucleari'],[1385884],1nRBnmoVz7Hgs8ZQAbTqMK,Rubami la Notte,2023-05-19,67,0.067,0.547,189583,0.882,0.0,0.613,-5.189,0.0376,77.002,0.634,0.4702,186.82195,8,746
661,IT,12,"MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)","['AriBeatz', 'Ozuna', 'GIMS', 'Sfera Ebbasta']","[11706, 36753328, 3902660, 5431707]",4e1U6KRJGed8gh3uRbAv3P,"MIRAGE (feat. Ozuna, Sfera Ebbasta & GIMS)",2023-04-14,81,0.0271,0.701,206282,0.601,0.0,0.0682,-7.171,0.325,172.101,0.421,0.12181,201.10222,8,865
662,IT,13,Whip Whip,['Rhove'],[462588],3GlYaaFuFxEJWYiN0Vc41f,Whip Whip,2023-05-18,65,0.273,0.721,117600,0.755,0.0,0.187,-7.756,0.411,100.383,0.764,0.0,114.5034,6,600
663,IT,14,TANGO,['Tananai'],[224640],74cyFjvgjyiFiQ3QxszFWq,"RAVE, ECLISSI",2022-11-24,73,0.232,0.33,209062,0.668,0.0,0.157,-5.949,0.0613,127.228,0.323,0.12236,199.90639,8,667
