,market,rank,name,artists,artists_followers,id,album,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,end_of_fade_in,start_of_fade_out,sections_number,segments_number
596,HU,47,As It Was,['Harry Styles'],[27279029],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
597,HU,48,Tisztán iszom,"['Azahriah', 'DESH']","[217585, 68323]",1K17dNOOtcoC1gLcAbccPp,A ló túloldalán,2022-05-20,56,0.644,0.446,180750,0.655,0.0,0.199,-6.945,0.0439,162.924,0.894,0.2263,173.04091,11,752
598,HU,49,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']","[22421368, 915808]",0NZPBYD5qbEWRs3PrGiRkT,Gloria,2023-01-27,86,0.011,0.712,156943,0.463,2.96e-06,0.301,-7.399,0.0797,131.199,0.206,0.0,152.98466,7,585
599,HU,50,MAMBO,['LMEN PRALA'],[84923],5mAFKsqPDAvLKrWOW9NUqF,MAMBO,2023-04-28,45,0.691,0.871,155704,0.627,8.32e-05,0.0886,-6.321,0.312,142.067,0.371,0.84644,148.1317,7,706
600,IE,1,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']","[23358382, 11904489]",5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),2023-03-10,90,0.0378,0.636,186496,0.869,0.0446,0.0808,-5.289,0.0412,143.011,0.306,0.0,173.44145,9,771
601,IE,2,Daylight,['David Kushner'],[816838],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,94,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
602,IE,3,Giving Me,['Jazzy'],[4271],1ACFweuuvf6MHtptObgreR,Giving Me,2023-03-10,71,0.329,0.735,169000,0.651,0.000205,0.131,-9.25,0.112,127.07,0.476,0.0,165.72083,10,762
603,IE,4,Flowers,['Miley Cyrus'],[20556985],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
604,IE,5,Boy's a liar Pt. 2,"['PinkPantheress', 'Ice Spice']","[2019053, 1162144]",6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,2023-02-03,97,0.252,0.696,131013,0.809,0.000128,0.248,-8.254,0.05,132.962,0.857,0.16812,131.01334,9,574
605,IE,6,Wish You The Best,['Lewis Capaldi'],[10962958],3W5KHP0Yr56ejVDns9vci3,Wish You The Best,2023-04-14,84,0.588,0.678,210880,0.48,0.0,0.0954,-3.607,0.0298,107.934,0.49,0.09923,199.62776,9,598
606,IE,7,Kill Bill,['SZA'],[12264179],1Qrg8KqiBpW07V7PNxwwwL,SOS,2022-12-08,94,0.0521,0.644,153947,0.735,0.144,0.161,-5.747,0.0391,88.98,0.418,3.06503,150.1054,5,571
607,IE,8,ceilings,['Lizzy McAlpine'],[564254],2L9N0zZnd37dwF0clgxMGI,five seconds flat,2022-04-08,91,0.473,0.516,182888,0.322,0.00194,0.215,-11.762,0.0292,148.005,0.261,0.14825,172.55328,9,577
608,IE,9,Anti-Hero,['Taylor Swift'],[73158430],0V3wPSX9ygBnCm8psDIegu,Midnights,2022-10-21,94,0.13,0.637,200690,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,0.533,0.20322,195.43655,8,784
609,IE,10,As It Was,['Harry Styles'],[27279029],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
610,IE,11,Escapism.,"['RAYE', '070 Shake']","[868017, 462062]",5mHdCZtVyb4DcJw8799hZp,My 21st Century Blues,2023-02-03,90,0.138,0.538,272373,0.742,4.67e-05,0.0934,-5.355,0.114,96.107,0.25,0.0,263.9122,12,1025
611,IE,12,Heaven,['Niall Horan'],[9440297],1yHVHoz6Ny29gbbWJYVnFt,Heaven,2023-02-17,87,0.0708,0.571,186043,0.761,0.0,0.331,-3.485,0.0261,91.991,0.681,0.30168,179.34512,8,598
612,IE,13,People,['Libianca'],[166568],26b3oVLrRUaaybJulow9kz,People,2022-12-06,91,0.551,0.573,184791,0.422,1.31e-05,0.102,-7.621,0.0678,124.357,0.693,2.72834,177.40045,6,724
613,IE,14,Last Night,['Morgan Wallen'],[5732532],7K3BhSpAxZBznislvUMVtn,One Thing At A Time,2023-03-03,88,0.467,0.492,163855,0.675,0.0,0.142,-5.456,0.0389,203.759,0.478,0.0,154.84227,9,517
614,IE,15,If We Ever Broke Up,['Mae Stephens'],[115135],6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,2023-02-10,88,0.621,0.898,142759,0.732,1.29e-05,0.0908,-3.982,0.0427,115.955,0.96,0.0,139.94086,8,581
615,IE,16,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']","[2264516, 41949479]",1s7oOCT8vauUh01PbJD6ps,Rave & Roses Ultra,2023-04-27,59,0.429,0.799,239318,0.802,0.00128,0.171,-5.196,0.0371,107.008,0.811,0.0,231.09079,10,1047
616,IE,17,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']","[11289349, 4290138]",7KA4W4McWYRpgf0fWsJZWB,Flower Boy,2017-07-21,92,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,0.62,0.0,180.38667,7,662
617,IE,18,Eyes Closed,['Ed Sheeran'],[111588367],4hy7qTxsnyZUZoqo5RtaYq,Eyes Closed (Piano Version),2023-03-23,80,0.302,0.777,194849,0.526,0.0,0.105,-6.221,0.0645,107.071,0.389,0.22626,188.9698,6,752
618,IE,19,Viva La Vida,['Coldplay'],[43700540],1mea3bSkSGXuIRvnydlB5b,Viva La Vida or Death and All His Friends,2008-05-26,87,0.0954,0.486,242373,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,0.417,0.49946,231.05016,11,758
619,IE,20,Another Love,['Tom Odell'],[3088896],7jtQIBanIiJOMS6RyCx6jZ,Long Way Down,2013-06-17,64,0.717,0.442,244360,0.538,2.95e-05,0.09,-8.55,0.0451,122.758,0.139,0.27991,229.41315,8,742
620,IE,21,I Ain't Worried,['OneRepublic'],[15479521],4fYte8ZvTK14NEhAOZocBi,OneRepublic (Japan Paradise Tour Edition),2023-02-15,55,0.0988,0.697,148120,0.802,3.55e-05,0.0614,-6.412,0.0456,139.951,0.822,0.11034,145.13052,7,588
621,IE,22,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[25928589, 8169575]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
622,IE,23,Forget Me,['Lewis Capaldi'],[10962958],5uSFGgIfHMT3osrAd9n9ym,Forget Me,2022-09-09,84,0.296,0.669,203472,0.742,0.0,0.355,-3.518,0.0441,101.982,0.716,0.08658,199.70322,9,748
623,IE,24,Players,['Coi Leray'],[557862],6UN73IYd0hZxLi8wFPMQij,Players,2022-11-30,92,0.03,0.954,139560,0.516,7.54e-06,0.0504,-5.817,0.16,105.001,0.624,0.0,135.23302,9,557
624,IE,25,Someone You Loved,['Lewis Capaldi'],[10962958],7qEHsqek33rTcFNT9PFqLf,Divinely Uninspired To A Hellish Extent,2019-05-17,89,0.751,0.501,182161,0.405,0.0,0.105,-5.679,0.0319,109.891,0.446,0.13959,172.48363,10,569
625,IE,26,Hell N Back,['Bakar'],[382352],0rVJ6v23RQozOIvr1YotJP,Hell N Back (Sped Up),2019-08-14,71,0.314,0.633,213573,0.684,8.95e-05,0.112,-4.314,0.591,209.688,0.725,0.14526,207.79536,11,747
626,IE,27,Riptide,['Vance Joy'],[2816354],7yq4Qj7cqayVTp3FF9CWbm,Dream Your Life Away,2014-09-08,85,0.431,0.484,204280,0.731,0.0,0.151,-6.694,0.0379,101.654,0.51,0.25578,194.97797,6,838
627,IE,28,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","[4190667, 63977398, 13541169]",2dHHgzDwk4BJdRwy9uXhTO,HEROES & VILLAINS,2022-12-02,96,0.417,0.715,221520,0.62,0.0,0.0822,-6.005,0.0484,97.95,0.172,0.0,213.32172,11,903
628,IE,29,Mr. Brightside,['The Killers'],[6962478],003vvx7Niy0yvhvHt4a68B,Hot Fuss,2004,86,0.00121,0.352,222973,0.911,0.0,0.0995,-5.23,0.0747,148.033,0.236,0.0,213.19402,8,547
629,IE,30,Baby Don't Hurt Me (feat. Coi Leray),"['David Guetta', 'Anne-Marie', 'Coi Leray']","[25928589, 10798189, 557862]",3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,2023-04-06,87,0.00126,0.602,140018,0.91,0.000174,0.12,-3.404,0.0308,127.944,0.228,0.24204,134.91956,7,522
630,IE,31,Cupid - Twin Ver.,['FIFTY FIFTY'],[524032],7FbrGaHYVDmfr7KoLIZnQ7,The Beginning: Cupid,2023-02-24,95,0.435,0.783,174253,0.592,4.15e-06,0.347,-8.332,0.0331,120.018,0.726,0.97569,169.0703,8,615
631,IE,32,Chemical,['Post Malone'],[40456048],5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,88,0.00136,0.498,184013,0.897,0.0,0.118,-4.907,0.045,169.902,0.373,0.46395,175.38033,9,738
632,IE,33,Green Green Grass,['George Ezra'],[4022031],4N5s8lPTsjI9EGP7K4SXzB,Gold Rush Kid,2022-06-10,83,0.0695,0.685,167614,0.738,0.0,0.128,-4.413,0.0595,112.972,0.8,0.0,164.63528,5,654
633,IE,34,Made You Look,['Meghan Trainor'],[13237977],0QHEIqNKsMoOY5urbzN48u,Takin' It Back,2022-10-21,90,0.345,0.838,134256,0.525,1.92e-06,0.0771,-3.562,0.0665,144.981,0.884,0.2088,131.23338,5,497
634,IE,35,REACT,"['Switch Disco', 'Ella Henderson', 'Robert Miles']","[46154, 1550546, 178434]",1UPHCP5YeVfele4DMbdGyi,REACT,2023-01-13,77,0.0329,0.737,201146,0.899,0.0,0.186,-3.189,0.0556,125.992,0.358,2.75156,195.54105,10,791
635,IE,36,Take Me To Church,['Hozier'],[5640340],3dYD57lRAUcMHufyqn9GcI,Hozier,2014-07-20,85,0.634,0.566,241688,0.664,0.0,0.116,-5.303,0.0464,128.945,0.437,0.30776,228.5366,10,725
636,IE,37,I'll Be Waiting,['Cian Ducrot'],[263375],0JIhRhZPF5j5dx0FGqTWxy,I'll Be Waiting (Sad At Christmas),2022-11-09,80,0.355,0.509,172547,0.619,0.0,0.0739,-4.102,0.0391,155.955,0.544,0.23696,170.0107,7,571
637,IE,38,Brazil,['Declan McKenna'],[910780],4sNG6zQBmtq7M8aeeKJRMQ,What Do You Think About the Car?,2017-07-21,81,0.0941,0.687,252307,0.617,1.27e-05,0.0898,-5.213,0.0287,121.079,0.665,0.10431,244.75574,9,879
638,IE,39,We Found Love,"['Rihanna', 'Calvin Harris']","[54771571, 23358382]",1zv3WFUbZ5vPxFq9I2jAU1,Talk That Talk (Explicit),2011-01-01,63,0.025,0.734,215227,0.766,0.00138,0.108,-4.485,0.0383,127.986,0.6,0.15093,209.43237,12,847
639,IE,40,Search & Rescue,['Drake'],[74905895],7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,2023-04-07,91,0.0603,0.817,272113,0.44,1.42e-06,0.33,-8.482,0.0734,142.024,0.544,0.11601,261.4973,11,1144
640,IE,41,10:35,"['Tiësto', 'Tate McRae']","[6872255, 3496324]",36gcliMRX1vCpgnrZE3dFZ,DRIVE,2023-04-21,69,0.0683,0.696,172253,0.793,3.78e-06,0.18,-5.733,0.097,120.003,0.698,0.21483,166.20844,8,725
641,IE,42,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']","[2617903, 2051301, 17979, 56913]",22skzmqfdWrjJylampe0kt,The Heist,2012-10-09,84,0.0267,0.633,258432,0.927,0.0,0.0986,-4.468,0.0839,146.097,0.88,0.0,254.8448,15,1134
642,IE,43,This Is The Life,['Amy Macdonald'],[454100],2T3jgoAMbBXiMMD8pSc6QL,This Is The Life (eDeluxe),2007-01-01,80,0.259,0.628,184413,0.882,0.0,0.065,-5.024,0.0323,95.083,0.853,0.23556,176.46585,8,770
643,IE,44,Whistle (feat. Calum Scott),"['Jax Jones', 'Calum Scott']","[1114172, 5068661]",4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),2023-02-10,80,0.182,0.701,181958,0.88,7.33e-06,0.0649,-4.56,0.0358,124.039,0.623,0.0,177.18567,8,762
644,IE,45,Pointless,['Lewis Capaldi'],[10962958],4JBiO7wRnE6ueszEUpo347,Pointless,2022-12-02,80,0.0686,0.325,235752,0.59,0.0,0.104,-3.943,0.0495,180.449,0.278,0.0,222.31946,9,663
645,IE,46,Red Flags,['Mimi Webb'],[314373],6W3UEFq0oD8EBILiyn9B48,Amelia,2023-03-02,70,0.021,0.841,141972,0.65,4.15e-06,0.0694,-5.627,0.131,129.979,0.748,0.0,138.38512,6,620
646,IE,47,Meltdown,['Niall Horan'],[9440297],52Rfxu5AUNMV1qhhC2ZCkb,Meltdown,2023-04-28,75,0.00673,0.493,153038,0.855,0.0,0.38,-4.029,0.0967,179.039,0.754,0.30186,146.2857,7,562
647,IE,48,Dreams - 2004 Remaster,['Fleetwood Mac'],[9787284],0ofHAoxe9vBkTCp2UQIavz,Rumours (Super Deluxe),1977-02-04,85,0.0644,0.828,257800,0.492,0.00428,0.128,-9.744,0.0276,120.151,0.789,0.241,247.97751,12,880
648,IE,49,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']","[22421368, 915808]",0NZPBYD5qbEWRs3PrGiRkT,Gloria,2023-01-27,86,0.011,0.712,156943,0.463,2.96e-06,0.301,-7.399,0.0797,131.199,0.206,0.0,152.98466,7,585
649,IE,50,Set Fire to the Rain,['Adele'],[47931501],7j4OmvkjRz0PrjFADlHfQx,21,2011-01-19,44,0.00408,0.603,242974,0.67,1.68e-06,0.112,-3.882,0.0249,107.993,0.446,0.29016,235.23557,12,733
650,IT,1,IL MALE CHE MI FAI (feat. Marracash),"['Geolier', 'Marracash']","[1088356, 2070586]",7Da5kjy5GByLHE5OPQ4tpg,IL CORAGGIO DEI BAMBINI - ATTO II,2023-04-07,80,0.141,0.735,167339,0.798,0.0,0.0991,-7.157,0.122,109.044,0.51,0.24934,147.99818,7,764
651,IT,2,CENERE,['Lazza'],[1445883],0mHC3BK9vFGoEU0EcGPWRZ,SIRIO,2022-04-07,76,0.305,0.652,208324,0.628,0.0,0.221,-6.529,0.107,119.856,0.317,0.0,201.33443,10,885
652,IT,3,Un Briciolo Di Allegria (con MINA),"['BLANCO', 'Mina']","[1416807, 730861]",6ds6kgkB0qRSpSnxcBomCO,Innamorato,2023-04-13,78,0.467,0.617,207615,0.707,0.0,0.0481,-4.31,0.0399,91.925,0.392,0.24975,199.75546,8,685
653,IT,4,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","['Finesse', 'Shiva', 'Sfera Ebbasta', 'Guè']","[8823, 1281677, 5395540, 2180400]",2hHC2jw8qiE4IAPDGjU4Fu,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",2023-02-24,81,0.0378,0.726,182400,0.672,0.0,0.105,-5.5,0.0704,150.068,0.479,0.0,177.06377,11,770
654,IT,5,Mon Amour,['Annalisa'],[1026139],1UcJs6RsX9upkeaFCNPBNs,Mon Amour,2023-03-31,76,0.0078,0.761,203226,0.815,2.08e-06,0.24,-3.023,0.0953,124.056,0.717,0.0,194.46132,9,956
655,IT,6,COME VUOI,['Geolier'],[1088356],5x9LonDyHxGUO2VzfHJHLE,IL CORAGGIO DEI BAMBINI,2023-01-06,78,0.13,0.756,172615,0.631,0.0,0.0649,-5.297,0.0502,130.052,0.896,0.0,168.12988,12,715
656,IT,7,TANGO,['Tananai'],[210582],74cyFjvgjyiFiQ3QxszFWq,"RAVE, ECLISSI",2022-11-24,73,0.232,0.33,209062,0.668,0.0,0.157,-5.949,0.0613,127.228,0.323,0.12236,199.90639,8,667
657,IT,8,"MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)","['AriBeatz', 'Ozuna', 'GIMS', 'Sfera Ebbasta']","[11292, 36532722, 3867356, 5395540]",4e1U6KRJGed8gh3uRbAv3P,"MIRAGE (feat. Ozuna, Sfera Ebbasta & GIMS)",2023-04-14,78,0.0271,0.701,206282,0.601,0.0,0.0682,-7.171,0.325,172.101,0.421,0.12181,201.10222,8,865
658,IT,9,ORIGAMI ALL'ALBA - CLARA,"['Matteo Paolillo - Icaro', 'Lolloflow', 'CLARA']","[71086, 8992, 19295]",3X6QTmtaKukOu5lISJYi4g,ORIGAMI ALL'ALBA,2023-02-24,79,0.577,0.633,153759,0.751,0.0,0.141,-6.479,0.0643,143.91,0.43,0.16621,143.80698,7,540
659,IT,10,X CASO (feat. Sfera Ebbasta),"['Geolier', 'Sfera Ebbasta']","[1088356, 5395540]",2E32Pv8w20r6ZH4oFecxOf,IL CORAGGIO DEI BAMBINI,2023-01-06,78,0.334,0.781,215422,0.464,0.0,0.138,-6.88,0.0443,100.021,0.322,0.0,210.05933,10,813
660,IT,11,"Quevedo: Bzrp Music Sessions, Vol. 52","['Bizarrap', 'Quevedo']","[10456958, 1763799]",2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,93,0.0125,0.621,198938,0.782,0.033,0.23,-5.548,0.044,128.033,0.55,0.0,192.98685,9,780
661,IT,12,SUPEREROI,['Mr.Rain'],[931372],1nND6VDerwJxLaUwVVCp28,SUPEREROI,2023-02-08,79,0.228,0.47,195000,0.619,0.0,0.26,-7.617,0.0514,136.083,0.453,0.139,187.22249,8,722
662,IT,13,Non lo Sai,['Shiva'],[1281677],0D3QZNAMH2d5MFkVlebo6h,Milano Demons,2022-11-25,77,0.106,0.585,228342,0.678,0.0,0.139,-6.851,0.0888,127.959,0.162,0.238,224.43246,9,1035
663,IT,14,BOSS,['Tony Effe'],[257065],41ZKcEXI1OSUDpY2zzP45D,BOSS,2023-03-24,78,0.0102,0.844,144930,0.516,0.000167,0.122,-7.465,0.198,89.986,0.24,0.15197,132.11574,4,669
664,IT,15,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),"['Guè', 'ANNA', 'Sfera Ebbasta']","[2180400, 151628, 5395540]",1xUnvxp9DFrpwXnO0RHKUp,Madreperla,2023-01-13,77,0.37,0.572,201845,0.66,0.0,0.323,-5.375,0.244,123.691,0.581,0.24989,197.57858,10,865
665,IT,16,Due Vite,['Marco Mengoni'],[1696835],4eI0ncpnZuv4A3ssTJRSDY,MATERIA (PELLE),2022-12-25,70,0.4,0.635,225653,0.541,0.0,0.0879,-6.157,0.0314,116.938,0.133,0.17424,213.58295,9,775
666,IT,17,Dimmi Che C'è (feat. Tedua),"['thasup', 'Tedua']","[2122804, 1413917]",7jVQ6DP7Q6S2wKWqJmcTZL,c@ra++ere s?ec!@le,2022-09-30,69,0.224,0.678,182079,0.733,0.0,0.134,-3.568,0.0581,79.963,0.477,0.20912,176.68645,9,745
667,IT,18,Pelé,"['Rhove', 'Madfingerz']","[450188, 1498]",3UYr4TdhtCthMH9ujhx0BA,Pelé,2023-03-16,75,0.139,0.802,133859,0.712,0.0,0.075,-7.204,0.423,101.896,0.515,0.0,129.19002,6,615
668,IT,19,CHIAGNE (feat. Lazza & Takagi & Ketra),"['Geolier', 'Lazza', 'Takagi & Ketra']","[1088356, 1445883, 479419]",4midGjEpVz0mYkIdQMFX3l,IL CORAGGIO DEI BAMBINI,2023-01-06,73,0.115,0.716,179864,0.737,0.0,0.0922,-5.831,0.0578,131.947,0.584,0.08186,168.87872,8,712
669,IT,20,100 OPPS,['Shiva'],[1281677],32VGaGAXpPFYh0XgmHp7lI,100 OPPS,2023-04-28,66,0.0522,0.77,169629,0.578,0.0,0.0795,-3.726,0.0977,151.24,0.66,0.06381,162.63255,10,793
670,IT,21,Non litighiamo più,['Rocco Hunt'],[1568932],5vHWd8yLGCxb8s9RaThO9w,Non litighiamo più,2023-03-31,74,0.039,0.662,180444,0.845,0.0,0.153,-4.327,0.145,134.857,0.723,0.41107,176.96507,10,781
671,IT,22,Guasto D'Amore,"['Bresh', 'SHUNE']","[162672, 4679]",4CQNELF3U3gyNcI6sLr6yK,Guasto D'Amore,2023-01-27,76,0.241,0.545,200081,0.597,0.0,0.107,-7.878,0.0308,103.848,0.707,0.12181,194.26974,10,644
672,IT,23,IL BENE NEL MALE,['Madame'],[626724],1r2uadbNnJrNjuupsFGXJJ,L'AMORE,2023-03-30,65,0.268,0.835,213144,0.705,0.0598,0.0962,-8.539,0.0538,119.021,0.642,0.15646,207.9289,12,1020
673,IT,24,Un Altro Show (feat. Geolier),"['Shiva', 'Geolier']","[1281677, 1088356]",0AbDjrdgKTXzGzvQ1drgQl,Milano Demons,2022-11-25,75,0.132,0.74,171702,0.693,0.0,0.331,-6.185,0.095,107.074,0.176,2.67029,162.6732,8,698
674,IT,25,Altamente Mia,"['Bresh', 'SHUNE']","[162672, 4679]",0hReXAWKqGzHBYnw0S1CXu,Altamente Mia,2023-04-07,73,0.0377,0.608,172719,0.652,0.0,0.131,-6.061,0.0707,80.055,0.391,0.0,166.15619,8,682
675,IT,26,Arai (feat. Capo Plaza),"['Medy', 'Capo Plaza']","[149582, 3505047]",1la73rdzbQGNRFJyO9E71c,Nove Chiamate,2023-01-13,75,0.0653,0.816,181668,0.735,0.0,0.126,-4.809,0.101,127.988,0.675,0.0,163.32336,5,821
676,IT,27,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)","['VillaBanks', 'Linch', 'Andry The Hitmaker', 'Tony Effe', 'Slings', 'MamboLosco']","[492768, 2037, 9277, 257065, 79487, 737073]",3yjVLPigd6HDjBpJMYEUih,"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",2023-02-13,74,0.302,0.888,211429,0.606,0.0,0.142,-7.634,0.191,96.982,0.496,0.0,206.74467,13,1128
677,IT,28,"Shakira: Bzrp Music Sessions, Vol. 53","['Bizarrap', 'Shakira']","[10456958, 28761658]",4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,95,0.274,0.778,218289,0.632,0.0,0.0915,-5.6,0.0493,122.104,0.498,0.42136,208.12045,12,818
678,IT,29,Orange,"['Sfera Ebbasta', 'Luciano']","[5395540, 1780483]",7jvwORp293fGCP6KfmE8aQ,Orange,2023-04-06,79,0.126,0.669,200357,0.757,0.0,0.323,-5.464,0.103,139.934,0.427,2.25234,196.59175,10,782
679,IT,30,Flowers,['Miley Cyrus'],[20556985],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
680,IT,31,L'Isola Delle Rose,['BLANCO'],[1416807],0vJpQBk0qJYvlXdMash30m,Innamorato,2023-04-13,68,0.00471,0.446,187400,0.781,0.0,0.112,-2.803,0.0442,85.883,0.39,0.31932,178.50922,8,661
681,IT,32,Daylight,['David Kushner'],[816838],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,94,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
682,IT,33,Bellissima,['Annalisa'],[1026139],39jxR2xnmcBbkdPX9oNzsI,Bellissima,2022-09-02,74,0.00985,0.635,201334,0.95,0.0,0.0529,-2.41,0.0413,148.006,0.604,0.0,197.18967,10,818
683,IT,34,‘O Mar For,"['Stefano Lentini', 'Matteo Paolillo - Icaro', 'Lolloflow', 'Raiz']","[12406, 71086, 8992, 7821]",1DQXiBc8DqPfcdLVZkouhI,Mare fuori (Colonna sonora originale della Serie TV),2020-09-23,75,0.0384,0.316,199856,0.524,0.000116,0.099,-7.713,0.0454,129.418,0.488,0.25374,190.15982,6,649
684,IT,35,Lacrime Di Piombo,['BLANCO'],[1416807],5fh7anHZAkkaTzM3tUGkAg,Innamorato,2023-04-13,73,0.739,0.587,196694,0.392,0.0,0.0829,-5.607,0.0325,124.08,0.345,0.27306,189.38194,7,634
685,IT,36,Location,"['Noizy', 'Sfera Ebbasta']","[447247, 5395540]",1elcu8IXCUBRUYObThbyZU,ALPHA,2023-04-07,58,0.166,0.753,175933,0.528,7.99e-06,0.173,-10.641,0.148,140.88,0.444,0.12263,170.57379,8,773
686,IT,37,Fantasmi (feat. Geolier),"['Rose Villain', 'Geolier']","[40049, 1088356]",0uXDSAM6q44glALKnQQyqW,Radio Gotham,2023-01-20,73,0.506,0.757,133267,0.766,0.0,0.175,-5.386,0.116,97.971,0.457,0.33669,125.57351,4,640
687,IT,38,BESO,"['ROSALÍA', 'Rauw Alejandro']","[7184998, 16576888]",609E1JCInJncactoMmkDon,RR,2023-03-24,96,0.736,0.768,194543,0.644,0.000837,0.173,-6.671,0.136,95.05,0.53,0.24413,189.59093,10,837
688,IT,39,Due,['Elodie'],[651454],1Zr8LezOCv9IKPm9cwN27F,Ok. Respira,2023-02-09,66,0.131,0.705,193926,0.752,0.0,0.0422,-4.843,0.127,90.995,0.848,0.0,189.35294,7,780
689,IT,40,Coca zero,['Pinguini Tattici Nucleari'],[1356357],76LF4y8EPCZztMVpoISOer,Fake News,2022-12-02,58,0.143,0.745,203648,0.731,0.0,0.233,-5.943,0.218,75.001,0.767,0.31896,203.64757,9,813
690,IT,41,USCITO DI GALERA,['Lazza'],[1445883],01DXwNf1GzEJkYTbXgL0eb,SIRIO,2022-04-07,73,0.188,0.594,172654,0.746,0.0,0.0991,-5.853,0.137,164.231,0.0802,0.10449,172.65414,8,748
691,IT,42,Duemilaminuti,['Mara Sattei'],[116479],59nchDV5vZqIP0m1DgpSuS,Duemilaminuti,2023-02-08,75,0.195,0.54,224993,0.633,0.0,0.0376,-4.643,0.0391,132.823,0.193,0.20893,217.07175,11,762
692,IT,43,Capri Sun,['Capo Plaza'],[3505047],1XpmMe95dk9jh3zuOMpeU2,Hustle Mixtape,2022-06-03,74,0.0454,0.683,199680,0.852,0.0,0.246,-2.755,0.0636,93.068,0.448,0.12776,195.3901,9,820
693,IT,44,PANICO (feat. Takagi & Ketra),"['Lazza', 'Takagi & Ketra']","[1445883, 479419]",0SsUOrXUM2gZxVLYizZfQZ,SIRIO,2022-04-07,73,0.0615,0.788,188564,0.731,0.0,0.0997,-6.082,0.047,127.03,0.258,0.15116,182.45079,9,740
694,IT,45,MADE IN ITALY,"['Rosa Chemical', 'Bdope']","[160989, 832]",35BICD5dEJLVicj9cV0jhe,MADE IN ITALY,2023-02-09,75,0.0642,0.709,178080,0.897,0.0,0.26,-4.561,0.106,124.913,0.839,0.0,170.78278,9,751
695,IT,46,Karma (feat. Rondodasosa),"['MamboLosco', 'Rondodasosa']","[737073, 735961]",5O3JxKrBqIQais5ZgMx1Qp,Karma (feat. Rondodasosa),2023-04-20,67,0.107,0.7,226864,0.595,0.0,0.107,-7.027,0.308,147.761,0.209,0.37039,218.6507,9,1124
696,IT,47,Alleluia (feat. Sfera Ebbasta),"['Shiva', 'Sfera Ebbasta']","[1281677, 5395540]",1MboxS3hV7Wr8UVO59uRth,Milano Demons,2022-11-25,74,0.272,0.744,160052,0.579,0.0,0.121,-6.698,0.206,133.105,0.399,0.0,160.0517,10,730
