,market,rank,name,artists,artists_followers,id,album,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,end_of_fade_in,start_of_fade_out,sections_number,segments_number
292,DK,43,Føles Godt (feat. Mekdes),"['URO', 'Mekdes']","[3812, 6300]",6OSHB3gKDyYTNNmCiOlpIc,Føles Godt,2023-01-13,61,0.395,0.621,170611,0.684,0.0,0.152,-5.944,0.0603,80.954,0.336,3.18694,167.14883,6,637
293,DK,44,Can't Tame Her,['Zara Larsson'],[10386342],4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,2023-01-26,82,0.00686,0.584,196940,0.915,0.000155,0.098,-3.199,0.11,181.882,0.57,3.2566,191.27438,7,748
294,DK,45,HONEYMOON,"['Branco', 'NODE']","[67271, 42193]",6D6N8pH1B0K2FI6DC2bxeY,HONEYMOON,2023-05-04,55,0.161,0.671,159360,0.618,2.09e-06,0.318,-9.589,0.554,72.602,0.675,0.0,145.82132,7,661
295,DK,46,Chemical,['Post Malone'],[40552501],5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,90,0.00136,0.498,184013,0.897,0.0,0.118,-4.907,0.045,169.902,0.373,0.46395,175.38033,9,738
296,DK,47,Juice,['Blæst'],[14225],7Ku8cFTqbFMKSWGuf1evPQ,Stiv Kuling,2022-09-30,62,0.099,0.76,160417,0.658,3.89e-06,0.0928,-5.966,0.0773,116.017,0.88,0.41243,155.70142,8,644
297,DK,48,DRØM MIG VÆK,['D1MA'],[13988],5fS3B6lae85C2rA8jPfoE2,DRØM MIG VÆK,2022-04-01,62,0.134,0.796,163534,0.602,2.83e-06,0.0829,-8.635,0.135,133.018,0.409,3.29723,150.98776,10,726
298,DK,49,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[25970248, 8188177]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
299,DK,50,Danser Med Piger,['Danser Med Piger'],[3332],06bMZsOQ6qQGHCTeM9r9bU,Danser Med Piger,2022-05-13,61,0.000177,0.75,168849,0.726,2.48e-05,0.22,-6.244,0.0348,126.013,0.673,0.15683,166.25488,8,689
300,EE,1,Cha Cha Cha,['Käärijä'],[27004],5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2023-01-17,77,0.00207,0.718,175161,0.791,0.00292,0.111,-5.572,0.0447,155.082,0.743,0.1283,172.47202,10,734
301,EE,2,Ära Ärata,['nublu'],[54151],6ZMDwqvyv7rR1rlFXJs1Ro,Ära Ärata,2023-04-07,52,0.0823,0.843,179813,0.738,0.0505,0.141,-6.066,0.0612,113.972,0.535,0.32494,175.68217,8,950
302,EE,3,Tattoo,['Loreen'],[831644],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,85,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
303,EE,4,Зеркало,['kizaru'],[1142322],2PpAAi4RMQKof0Ya3JEJfU,Зеркало,2023-05-12,39,0.0722,0.906,152000,0.735,0.0,0.122,-6.147,0.161,150.035,0.752,0.0,148.13751,9,659
304,EE,5,Queen of Kings,['Alessandra'],[26163],14LdhxElpZS0rKVV4nxtdA,Queen of Kings,2023-01-09,81,0.0696,0.563,147980,0.908,0.0,0.328,-4.25,0.0868,125.972,0.171,0.0,143.43546,8,498
305,EE,6,Solo,['BLANKA'],[10287],3xxjYOFR1y7By2wNDS51XV,Solo,2022-09-23,72,0.179,0.904,154710,0.642,0.0,0.122,-6.721,0.0401,98.945,0.723,0.20766,154.71039,8,574
306,EE,7,Daylight,['David Kushner'],[851803],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,96,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
307,EE,8,Bridges,['ALIKA'],[3616],3pvzk44kwy8u46wtglCKzd,Bridges,2022-12-02,63,0.844,0.589,185610,0.47,0.0,0.139,-5.243,0.0321,139.83,0.326,0.08122,182.46822,9,554
308,EE,9,Mõtled mu peale,['Clicherik & Mäx'],[4301],58nRZ85BvjTJmGqVkbtGDW,Mõtled mu peale,2023-03-17,47,0.00591,0.631,188571,0.93,0.000514,0.0568,-4.481,0.0294,139.985,0.957,0.0,185.72481,6,847
309,EE,10,PAUS,"['Liis Lemsalu', 'Reket', 'kohver']","[13794, 17714, 315]",3CQ84YQI9AkuJQ2hQgqfgy,PAUS,2023-03-30,48,0.276,0.716,209590,0.724,0.000623,0.161,-7.333,0.0596,125.955,0.765,0.39347,203.8654,9,918
310,EE,11,KUHU KADUS STEN?,"['gameboy tetris', 'nublu']","[2360, 54151]",63YH4W1jfTXbuS9LNSCTXB,KUHU KADUS STEN?,2022-11-09,48,0.104,0.794,163823,0.813,0.00273,0.239,-6.517,0.0619,120.989,0.809,0.19692,159.86359,10,703
311,EE,12,Flowers,['Miley Cyrus'],[20667407],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
312,EE,13,kastehein,['nublu'],[54151],41XLcwECxYj7tokaF2a7sA,kastehein,2022-08-05,47,0.0347,0.554,162295,0.8,0.0986,0.121,-6.798,0.0585,121.932,0.27,3.15791,156.7463,7,699
313,EE,14,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']","[11408972, 4381197]",7KA4W4McWYRpgf0fWsJZWB,Flower Boy,2017-07-21,93,0.371,0.558,180387,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,0.62,0.0,180.38667,7,662
314,EE,15,Who the Hell Is Edgar?,"['TEYA', 'SALENA']","[2208, 860]",3gUC7tGDPVLOq42vvTUVdI,Who the Hell Is Edgar?,2023-03-08,70,0.0234,0.688,159418,0.644,0.00202,0.0995,-7.629,0.0596,145.926,0.508,0.0,154.26176,7,663
315,EE,16,Carpe Diem,['Joker Out'],[24399],14ibwN44PVKuvEqLiaNkKu,Carpe Diem,2023-02-04,66,0.00906,0.689,165703,0.663,2.55e-05,0.102,-8.778,0.0427,131.936,0.555,0.0,161.21034,6,586
316,EE,17,Boy's a liar Pt. 2,"['PinkPantheress', 'Ice Spice']","[2039893, 1212430]",6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,2023-02-03,96,0.252,0.696,131013,0.809,0.000128,0.248,-8.254,0.05,132.962,0.857,0.16812,131.01334,9,574
317,EE,18,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']","[23372606, 11932182]",5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),2023-03-10,91,0.0378,0.636,186496,0.869,0.0446,0.0808,-5.289,0.0412,143.011,0.306,0.0,173.44145,9,771
318,EE,19,Gladiator,['Jann'],[54305],0vbp3qthXlRVsLXTbPrkX1,Gladiator,2022-10-14,69,0.173,0.648,211644,0.785,0.00383,0.0889,-5.73,0.0922,146.025,0.239,0.0,211.64381,12,819
319,EE,20,My Sister's Crown,['Vesna'],[9417],59md7R7fW5LjSbZITzzn3n,My Sister's Crown,2023-01-30,71,0.0512,0.545,176800,0.919,0.0,0.369,-5.879,0.159,149.869,0.508,0.35995,169.59274,11,667
320,EE,21,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']","[25970248, 8188177]",4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022-08-26,94,0.00383,0.561,175238,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,0.304,0.07478,163.43945,8,722
321,EE,22,Cupid - Twin Ver.,['FIFTY FIFTY'],[625170],7FbrGaHYVDmfr7KoLIZnQ7,The Beginning: Cupid,2023-02-24,97,0.435,0.783,174253,0.592,4.15e-06,0.347,-8.332,0.0331,120.018,0.726,0.97569,169.0703,8,615
322,EE,23,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']","[2325632, 42171494]",1s7oOCT8vauUh01PbJD6ps,Rave & Roses Ultra,2023-04-27,77,0.429,0.799,239318,0.802,0.00128,0.171,-5.196,0.0371,107.008,0.811,0.0,231.09079,10,1047
323,EE,24,As It Was,['Harry Styles'],[27413682],4Dvkj6JhhA12EX05fT7y2e,Harry's House,2022-05-20,92,0.342,0.52,167303,0.731,0.00101,0.311,-5.338,0.0557,173.93,0.662,0.19714,159.7533,7,683
324,EE,25,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']","[4248660, 64515116, 13621908]",2dHHgzDwk4BJdRwy9uXhTO,HEROES & VILLAINS,2022-12-02,96,0.417,0.715,221520,0.62,0.0,0.0822,-6.005,0.0484,97.95,0.172,0.0,213.32172,11,903
325,EE,26,Unicorn,"['Noa Kirel', 'כאן - תאגיד השידור הישראלי']","[392388, 343]",6dUregFbvUNqHP5nphqesK,Unicorn,2023-03-08,72,0.0216,0.681,170900,0.868,0.00023,0.323,-5.499,0.095,130.126,0.282,0.0,168.3737,9,597
326,EE,27,Lay Low,['Tiësto'],[6882198],3IhM5Mber8KA0NaRNpK2px,DRIVE,2023-04-21,71,0.18,0.705,140160,0.663,6.74e-06,0.0924,-5.289,0.0367,124.988,0.38,0.36576,149.84418,7,604
327,EE,28,Money Trees,"['Kendrick Lamar', 'Jay Rock']","[23901293, 1398061]",2HbKqm4o0w5wEeEFXm2sD4,"good kid, m.A.A.d city",2012,83,0.0703,0.716,386907,0.531,0.0,0.224,-7.355,0.122,71.994,0.344,0.0,386.90668,12,1706
328,EE,29,Ainult Unustamiseks,"['Púr Múdd', 'Grete Paia']","[6567, 5093]",6yWAlfKGH5AMHlxT4ZtCVg,Ainult Unustamiseks,2022-05-12,44,0.111,0.596,180960,0.795,0.0,0.147,-5.483,0.048,125.046,0.37,0.0,175.90277,7,633
329,EE,30,I Ain't Worried,['OneRepublic'],[15528017],4fYte8ZvTK14NEhAOZocBi,OneRepublic (Japan Paradise Tour Edition),2023-02-15,55,0.0988,0.697,148120,0.802,3.55e-05,0.0614,-6.412,0.0456,139.951,0.822,0.11034,145.13052,7,588
330,EE,31,Kommunikatsiooni Probleem,['Arop'],[8185],7JDPjTzXu2rIbWjoAmKPLq,Kommunikatsiooni Probleem,2022-06-16,43,0.017,0.77,121412,0.849,0.00948,0.28,-3.908,0.0848,170.077,0.494,0.0,116.97633,6,586
331,EE,32,hotline (edit),['Billie Eilish'],[80311252],0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),2023-05-09,74,0.816,0.516,60720,0.254,0.855,0.189,-16.027,0.0589,56.829,0.304,4.23184,52.73832,3,170
332,EE,33,vamos,['5MIINUST'],[42407],2XNRbWeHolZn9SqAUnxeO4,vamos,2022-06-16,42,0.0211,0.692,198737,0.893,0.0,0.0921,-4.803,0.0331,119.929,0.773,0.11029,192.64435,7,846
333,EE,34,MATHEMATICAL DISRESPECT,['Lil Mabu'],[266880],0Ymjv0OJeIIPXr6s9wi3iW,MATHEMATICAL DISRESPECT,2023-05-05,78,0.0612,0.795,88304,0.507,0.0,0.272,-8.06,0.303,146.771,0.48,0.0,83.24934,5,423
334,EE,35,Kõik Mis Sa Teed,['Púr Múdd'],[6567],3Fv30jj4a0aS2blKks2Al5,Kõik Mis Sa Teed,2023-02-10,43,0.000683,0.646,190161,0.83,5.48e-05,0.575,-5.682,0.0376,123.991,0.234,0.6327,184.26776,8,673
335,EE,36,Heart of Steel - Eurovision Version,['TVORCHI'],[51067],155yInH5aDNEI1MkcX6NNk,Heart of Steel (Eurovision Version),2023-03-09,66,0.00738,0.529,158462,0.523,0.0,0.0903,-7.837,0.0466,78.088,0.338,0.0,149.72227,7,490
336,EE,37,Too Many Nights (feat. Don Toliver & with Future),"['Metro Boomin', 'Future', 'Don Toliver']","[4248660, 13826618, 2858379]",2Hh3ETdQKrmSI3QS0hme7g,HEROES & VILLAINS,2022-12-02,88,0.189,0.684,199920,0.671,2.37e-05,0.122,-4.392,0.0464,88.048,0.156,0.0,195.77324,7,797
337,EE,38,METAMORPHOSIS,['INTERWORLD'],[261044],2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,2021-11-25,89,0.426,0.593,142839,0.641,0.901,0.122,-12.727,0.0992,175.014,0.147,0.0,126.88544,9,660
338,EE,39,No Role Modelz,['J. Cole'],[20061985],68Dni7IE4VyPkTOH9mRWHr,2014 Forest Hills Drive,2014-12-09,90,0.324,0.69,292799,0.521,0.0,0.0534,-8.492,0.339,100.028,0.494,0.0,264.77713,15,1168
339,EE,40,GOOD LOYAL THOTS,['Odetari'],[75453],6PadQidABni2peo3kYKW0M,GOOD LOYAL THOTS,2023-03-15,78,0.0566,0.585,102557,0.86,0.000142,0.18,-5.274,0.116,146.441,0.607,0.0,96.79238,6,449
340,EE,41,Silmad pärani kinni,['Karl-Erik Taukar'],[19853],45GJmcFYh1hxHxwdg5KBQm,Silmad pärani kinni,2023-02-01,43,0.0129,0.611,203444,0.698,0.0,0.157,-4.967,0.0376,151.002,0.583,0.0,198.65253,10,788
341,EE,42,Kill Bill,['SZA'],[12436435],1Qrg8KqiBpW07V7PNxwwwL,SOS,2022-12-08,94,0.0521,0.644,153947,0.735,0.144,0.161,-5.747,0.0391,88.98,0.418,3.06503,150.1054,5,571
342,EE,43,Down Under (feat. Colin Hay),"['Luude', 'Colin Hay']","[94496, 105284]",3Oww84xrmgjyr5J1ilOmAf,Down Under (feat. Colin Hay),2021-11-19,63,0.0116,0.308,158774,0.86,0.000828,0.277,-4.111,0.168,171.835,0.0387,0.0,155.66658,8,664
343,EE,44,Kiri külmkapi peal,['STEFAN'],[7912],7IK25tcCFFqkU08EbTRxsc,Hope,2022-11-30,40,0.00793,0.546,216973,0.891,1.03e-06,0.116,-2.93,0.0336,157.076,0.623,0.24376,213.04308,11,817
344,EE,45,Скажи мне кто ты,['xxxmanera'],[62594],5lo91NO6ZaP656Wy28dez1,Скажи мне кто ты,2023-03-10,72,0.0134,0.773,118378,0.544,0.0,0.121,-8.309,0.0573,147.935,0.145,0.0,115.80952,7,501
345,EE,46,Big City Life,"['Luude', 'Mattafix']","[94496, 87365]",1LIvdWNdKmHvU0FJvw2diN,Big City Life,2022-06-16,75,0.0176,0.615,146712,0.902,3.91e-05,0.103,-4.316,0.0859,87.03,0.298,0.0,141.23537,8,605
346,EE,47,Mockingbird,['Eminem'],[70326856],561jH07mF1jHuk7KlaeF0s,Encore (Deluxe Version),2004-11-12,92,0.209,0.637,250760,0.678,0.0,0.156,-3.798,0.266,84.039,0.254,0.18889,247.65823,13,1170
347,EE,48,TMO (Turn Me On) [feat. Kevin Lyttle],"['Luude', 'Bru-C', 'Kevin Lyttle']","[94496, 233030, 85590]",6WwzdsP1Y1bb4NYXpgn5CD,TMO (Turn Me On) [feat. Kevin Lyttle],2023-04-27,67,0.128,0.503,159471,0.915,0.0,0.227,-2.488,0.136,179.002,0.763,0.0,155.49823,7,689
348,EE,49,Break a Broken Heart,['Andrew Lambrou'],[4085],5dRAJ9UsR0qyMMKnonWewz,Break a Broken Heart,2023-03-02,64,0.0643,0.432,178507,0.736,0.0,0.191,-4.068,0.038,129.667,0.426,0.28476,173.27892,8,583
349,EE,50,Watergun,['Remo Forrer'],[5320],4ih4oGbMt9b6PbKhTPbAmw,Watergun,2023-03-07,67,0.211,0.496,172555,0.357,1.28e-06,0.171,-13.42,0.0351,137.96,0.418,0.14626,166.24907,8,514
350,FI,1,Cha Cha Cha,['Käärijä'],[27004],5RX8T3EoTuXcybAxe6oPAw,Cha Cha Cha,2023-01-17,77,0.00207,0.718,175161,0.791,0.00292,0.111,-5.572,0.0447,155.082,0.743,0.1283,172.47202,10,734
351,FI,2,Pariisin kevät,"['SHRTY', 'Joalin']","[6551, 24507]",4NbcnW0v1yoeq2IAuWFriv,TÄYDELLINEN AJOITUS,2023-05-05,64,0.0809,0.819,154914,0.733,2.6e-06,0.166,-4.164,0.0351,115.972,0.587,0.26136,150.21568,8,666
352,FI,3,PARTYBOY,"['Costi', 'Lauri Haav']","[18299, 9379]",2ZJ50ZqUlqFnva0hCvmWkh,PARTYBOY,2023-05-04,63,0.0859,0.853,161477,0.52,0.00108,0.263,-6.246,0.0853,97.93,0.387,0.19732,154.0702,8,698
353,FI,4,Tattoo,['Loreen'],[831644],1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,2023-02-25,85,0.243,0.545,183375,0.779,1.66e-06,0.123,-6.235,0.0751,150.002,0.303,0.122,176.64,7,592
354,FI,5,Queen of Kings,['Alessandra'],[26163],14LdhxElpZS0rKVV4nxtdA,Queen of Kings,2023-01-09,81,0.0696,0.563,147980,0.908,0.0,0.328,-4.25,0.0868,125.972,0.171,0.0,143.43546,8,498
355,FI,6,CITYBOY,"['Korelon', 'ibe']","[6990, 29951]",6ie36ZZnVBzZgkdfghyRQ7,CITYBOY,2023-05-05,61,0.0224,0.817,181741,0.676,0.0,0.0967,-5.426,0.225,140.041,0.55,0.0,177.5688,8,803
356,FI,7,Meit ei oo,['Gettomasa'],[113601],6gC4zm1oONWkl0zvo4Cwg6,Meit ei oo,2023-03-30,70,0.117,0.81,174284,0.565,4.81e-05,0.112,-6.318,0.0946,80.015,0.37,2.42068,169.5405,9,775
357,FI,8,Kauemmas,"['Cledos', 'ibe']","[34691, 29951]",6KE32hoeVholHEoGeSoWQ5,Kauemmas,2023-04-21,65,0.0278,0.863,192030,0.521,6.07e-05,0.193,-6.546,0.0601,125.016,0.31,0.0,183.8498,10,771
358,FI,9,Lojaali (feat. Mikael Gabriel),"['Fabe', 'Mikael Gabriel']","[10124, 127394]",1o9alBDLkoE0sMHw3PTk94,Lojaali (feat. Mikael Gabriel),2023-05-12,27,0.15,0.785,135728,0.666,0.0,0.086,-5.573,0.124,102.931,0.43,0.0,129.90984,5,590
359,FI,10,Maailman ympäri,['Costi'],[18299],0Md23O27tBkiiuzsCTetpl,Maailman ympäri,2023-03-03,69,0.103,0.718,150488,0.676,0.159,0.11,-5.543,0.0723,84.046,0.611,0.19143,147.97498,7,733
360,FI,11,Eilisen mä,['ABREU'],[61596],4s8HU5QtwF2vuBUlvVpKgy,Eilisen mä,2023-04-21,64,0.134,0.734,153487,0.807,0.0124,0.0988,-7.427,0.0376,99.995,0.743,0.0,142.53569,5,702
361,FI,12,Riidellään,"['Isac Elliot', 'SANNI']","[104694, 139320]",2iyem3u1Bl9WBRhLyn1Yv9,Riidellään,2023-05-04,60,0.364,0.717,182597,0.601,0.0295,0.0798,-9.436,0.0412,123.954,0.409,0.11447,175.72862,8,696
362,FI,13,Champagne sippA,['william'],[17425],061FQTXf0Fmprx1Jjg35B0,Champagne sippA,2023-04-28,63,0.258,0.695,152093,0.597,0.0,0.148,-5.328,0.0956,86.008,0.535,0.0,149.83836,5,598
363,FI,14,Ylivoimainen,['KUUMAA'],[26507],4TXoHT9YxXfczvs2ccf5MK,Hyvikset ja pahikset,2023-03-30,61,0.0328,0.577,181947,0.762,0.0,0.248,-5.402,0.0648,163.987,0.706,0.09351,174.79982,9,757
364,FI,15,Auto jää (feat. Käärijä),"['Antti Tuisku', 'Käärijä']","[166623, 27004]",3rsDUslPzGw6sGHjkM4lg2,Auto jää (feat. Käärijä),2023-04-28,62,0.00294,0.499,172088,0.886,0.0,0.167,-5.051,0.143,138.055,0.273,0.36567,166.47546,6,704
365,FI,16,Ovet paukkuu (feat. william),"['Joe L', 'william']","[2985, 17425]",7pLVekYOyxNtBTeaXl9PU5,Ovet paukkuu (feat. william),2023-04-14,66,0.0581,0.776,156026,0.454,3.34e-05,0.121,-9.82,0.0374,119.98,0.581,0.0,151.66113,10,622
366,FI,17,Tulipalo,['KUUMAA'],[26507],50MCpRAPLw8KXn8j6j2yb7,Hyvikset ja pahikset,2023-03-30,61,0.248,0.74,183806,0.677,1.96e-05,0.13,-7.519,0.0286,122.025,0.594,0.15088,180.80798,7,680
367,FI,18,mietin sua pahalla,['pehmoaino'],[8977],4Ac4YAaS8HkCuIX7zr8Ycu,mietin sua pahalla,2023-05-05,58,0.632,0.526,183269,0.521,0.00132,0.109,-7.42,0.06,128.874,0.303,0.24934,177.7952,8,693
368,FI,19,"B-Day (feat. DAVI, baka®, Korelon)","['vitunleija', 'DAVI', 'baka®', 'Korelon']","[2644, 5261, 1422, 6990]",2QqVRDgYIZbOXCKp3qrd6m,"B-Day (feat. DAVI, baka®, Korelon)",2023-04-28,60,0.0867,0.816,124377,0.795,1.06e-06,0.279,-7.559,0.198,97.986,0.463,0.19442,124.37669,5,542
369,FI,20,Shh (feat. Turisti),"['VJ', 'Turisti']","[2311, 6989]",2dpENa47X8ZDGCAwCEfdVr,Shh (feat. Turisti),2023-05-12,25,0.031,0.867,147572,0.578,5.74e-05,0.145,-5.907,0.0768,121.982,0.639,0.0,143.10458,7,600
370,FI,21,Tällee näin,['Turisti'],[6989],5TclMfBUkcXEIW23ytQ3Dp,Tällee näin,2023-04-28,59,0.0264,0.853,180038,0.657,0.000192,0.109,-4.144,0.101,100.01,0.53,0.0,172.40236,8,767
371,FI,22,Shamppanjadieetillä,"['Gettomasa', 'Van Hegen']","[113601, 337]",3KOKML3DT5AbPOQYWjBZTh,Vastustamaton,2022-11-04,62,0.212,0.865,154571,0.53,0.0018,0.152,-5.749,0.0972,102.008,0.41,0.0,149.93124,7,726
372,FI,23,My Sister's Crown,['Vesna'],[9417],59md7R7fW5LjSbZITzzn3n,My Sister's Crown,2023-01-30,71,0.0512,0.545,176800,0.919,0.0,0.369,-5.879,0.159,149.869,0.508,0.35995,169.59274,11,667
373,FI,24,Who the Hell Is Edgar?,"['TEYA', 'SALENA']","[2208, 860]",3gUC7tGDPVLOq42vvTUVdI,Who the Hell Is Edgar?,2023-03-08,70,0.0234,0.688,159418,0.644,0.00202,0.0995,-7.629,0.0596,145.926,0.508,0.0,154.26176,7,663
374,FI,25,OnlyFans (feat. ibe),"['TUULI', 'ibe']","[26701, 29951]",04ajBAZ4nicx6flU5D6PdB,OnlyFans (feat. ibe),2023-03-24,64,0.0136,0.641,174527,0.741,8.47e-06,0.135,-7.303,0.0574,90.0,0.385,0.19755,169.95847,9,861
375,FI,26,Unicorn,"['Noa Kirel', 'כאן - תאגיד השידור הישראלי']","[392388, 343]",6dUregFbvUNqHP5nphqesK,Unicorn,2023-03-08,72,0.0216,0.681,170900,0.868,0.00023,0.323,-5.499,0.095,130.126,0.282,0.0,168.3737,9,597
376,FI,27,HuOMiOO,"['Nebi', 'ibe', 'SHRTY']","[7477, 29951, 6551]",68YijaiOaZVDrvELVak9WI,HuOMiOO,2023-04-07,63,0.0582,0.809,202138,0.424,2.19e-05,0.0891,-9.546,0.129,114.01,0.307,0.0,192.99846,5,890
377,FI,28,Vastustamaton,['Gettomasa'],[113601],12zIIWVV5guPmsV7yQGsOM,Vastustamaton,2022-11-04,64,0.324,0.613,218473,0.737,0.0,0.159,-6.052,0.143,125.03,0.484,0.1917,215.18512,13,1009
378,FI,29,ALAX? - feat. Pihlaja,"['Jami Faltin', 'Pihlaja']","[7259, 7498]",7b5eGNsoccPe4bDgPBWE6d,ALAX? (feat. Pihlaja),2023-04-07,63,0.502,0.903,159474,0.639,0.00172,0.109,-4.581,0.161,124.058,0.694,0.19143,153.69868,5,666
379,FI,30,Anna mulle mitä vaan,['KUUMAA'],[26507],2hCsRJpmsetg49AXeyhuAN,Hyvikset ja pahikset,2023-03-30,64,0.0181,0.609,147812,0.823,0.0293,0.0451,-7.163,0.0383,160.049,0.543,0.09859,138.77986,7,612
380,FI,31,Viimeisiä sanoja,['Bee'],[2884],3STatpBP2zJ1CTca7PRSKp,Viimeisiä sanoja,2023-02-10,62,0.00517,0.65,209052,0.823,0.0367,0.0922,-5.666,0.045,148.019,0.369,3.9532,203.31973,10,822
381,FI,32,Amatimies,['JVG'],[323135],0WzmYcHhfkchwvZagvItxK,Mun tapa pelata,2022-10-07,57,0.0721,0.871,121961,0.687,0.00141,0.357,-4.417,0.155,115.963,0.586,0.11016,118.50884,6,560
382,FI,33,Évidemment,['La Zarra'],[31370],18ZX6YaDSOopXPRvfIh8DM,Évidemment,2023-02-19,73,0.129,0.718,181000,0.743,0.0,0.0778,-4.581,0.069,120.044,0.272,0.38408,175.51964,9,581
383,FI,34,FAMOUS,['ibe'],[29951],4Mg2rAHrqKXQzLRIwr4j9r,FAMOUS,2022-12-30,62,0.0841,0.518,209677,0.56,0.000185,0.0933,-5.688,0.0483,93.002,0.276,0.08141,209.67741,10,1028
384,FI,35,Kädet ylös,['BESS'],[22087],3miCmoC4ELhFxtrUZXR011,KÄDET YLÖS,2023-04-13,60,0.000238,0.687,179927,0.753,6.85e-05,0.1,-7.069,0.0555,144.041,0.828,0.13773,169.97008,7,721
385,FI,36,Flowers,['Miley Cyrus'],[20667407],4DHcnVTT87F0zZhRPYmZ3B,Endless Summer Vacation,2023-03-10,90,0.0632,0.707,200455,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,0.646,4.80073,194.65288,8,755
386,FI,37,Samaa taivasta katsotaan,['Portion Boys'],[78644],6ISLBKxChtxZ5Ws6nO6Cbi,Samaa taivasta katsotaan,2023-01-19,61,0.0309,0.515,183927,0.936,0.0,0.205,-5.549,0.13,164.976,0.424,0.0,175.80408,11,702
387,FI,38,shoppaa,"['ibe', 'baka®']","[29951, 1422]",2q4XiGEHnERJ428M3LyMQA,shoppaa,2023-02-24,62,0.0528,0.756,200599,0.603,0.000395,0.255,-5.534,0.0922,146.017,0.808,0.0,195.6107,7,869
388,FI,39,Carpe Diem,['Joker Out'],[24399],14ibwN44PVKuvEqLiaNkKu,Carpe Diem,2023-02-04,66,0.00906,0.689,165703,0.663,2.55e-05,0.102,-8.778,0.0427,131.936,0.555,0.0,161.21034,6,586
389,FI,40,Daylight,['David Kushner'],[851803],1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,96,0.83,0.508,212954,0.43,0.000441,0.093,-9.475,0.0335,130.09,0.324,2.322,187.57079,8,576
390,FI,41,Watergun,['Remo Forrer'],[5320],4ih4oGbMt9b6PbKhTPbAmw,Watergun,2023-03-07,67,0.211,0.496,172555,0.357,1.28e-06,0.171,-13.42,0.0351,137.96,0.418,0.14626,166.24907,8,514
391,FI,42,Meininkii mä metsästän,['Ramses II'],[4389],3IV2Pi5gQ1jxNiVmaRb8m4,Meininkii mä metsästän,2023-05-12,17,0.00258,0.735,166168,0.813,0.000982,0.0698,-4.992,0.0462,123.022,0.877,0.13937,162.30748,7,765
392,FI,43,Baby Don't Hurt Me,"['David Guetta', 'Anne-Marie', 'Coi Leray']","[25970248, 10820987, 559238]",3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,2023-04-06,89,0.00126,0.602,140018,0.91,0.000174,0.12,-3.404,0.0308,127.944,0.228,0.24204,134.91956,7,522
393,FI,44,Sydämii,['Lauri Haav'],[9379],1eEAiEd1n6WfPh4zgOWy4S,Sydämii,2023-03-23,63,0.0131,0.686,179910,0.687,1.02e-06,0.215,-7.778,0.0381,140.008,0.38,0.19156,176.97668,9,724
394,FI,45,XO (feat. Madboiali),"['AHTI', 'Madboiali']","[8813, 5605]",1VR6Sq6M2H5DC36tHFwLxr,Normijäbä,2023-04-21,57,0.383,0.85,134400,0.671,8.71e-05,0.104,-7.165,0.128,103.937,0.718,0.20839,123.91329,6,546
395,FI,46,Cancel,"['Korelon', 'Turisti']","[6990, 6989]",3Zbtj1w567LeuusI8gHzgb,Viimein,2023-03-03,61,0.119,0.853,153015,0.702,5.7e-06,0.046,-3.937,0.126,101.965,0.897,0.07029,149.9893,4,743
